bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
7918515950208969084,454,5,2020-01-01,2020-02-06,New Delhi,Sao Paolo,115,CANCELLED
4134049023218923249,423,24,2020-01-01,2020-02-25,Amsterdam,Milano,229,CANCELLED
8292760425227020386,183,9,2020-01-01,2020-02-07,Sydney,Toronto,24,EXCHANGED
2557186005108974001,180,6,2020-01-01,2020-01-22,Beijing,Lausanne,28,EXCHANGED
6842669013278560401,426,2,2020-01-01,2020-03-22,Paris,Oslo,46,EXCHANGED
5795213565108665608,385,11,2020-01-01,2020-03-04,Lisbon,Amsterdam,24,EXCHANGED
2184556561204884338,235,11,2020-01-01,2020-02-24,Sydney,Tokyo,37,EXCHANGED
5533576562998798157,250,1,2020-01-02,2020-03-12,Dubai,Prague,301,BOOKED
6331516471622247287,269,20,2020-01-02,2020-04-04,Sydney,Paris,301,BOOKED
5181560730315004506,170,21,2020-01-02,2020-03-26,Los Angeles,Sydney,374,BOOKED
2517158306822372545,386,12,2020-01-02,2020-03-04,Lisbon,Paris,791,BOOKED
2055084732034420060,432,8,2020-01-02,2020-03-25,Milano,Amsterdam,273,BOOKED
2739755015462707719,48,24,2020-01-02,2020-04-04,Warsaw,Paris,325,BOOKED
6637797938150268187,257,8,2020-01-02,2020-04-24,Sao Paolo,Paris,555,BOOKED
8325095019574042407,461,12,2020-01-02,2020-04-29,New Mexico,Oslo,145,BOOKED
5046429185222186855,146,22,2020-01-02,2020-04-12,Amsterdam,Prague,251,BOOKED
2008916062229464357,482,8,2020-01-02,2020-03-03,Moscow,Dubai,532,BOOKED
2687434910076597042,185,11,2020-01-02,2020-03-08,Buenos Aires,Sydney,332,BOOKED
6942705397254200347,442,18,2020-01-02,2020-03-12,Buenos Aires,Moscow,497,BOOKED
9007539263082019679,199,25,2020-01-02,2020-03-19,Amsterdam,Oslo,184,BOOKED
2196939494621891899,468,19,2020-01-02,2020-03-14,Hong Kong,Madrid,543,BOOKED
683505525399239709,29,5,2020-01-02,2020-01-31,Sao Paolo,Amsterdam,407,CANCELLED
4078860733817008737,336,12,2020-01-02,2020-03-20,Prague,Berlin,52,EXCHANGED
7637815726012700951,250,1,2020-01-02,2020-02-01,Prague,Paris,26,EXCHANGED
233024600388831135,356,7,2020-01-02,2020-03-23,Tokyo,New Mexico,56,EXCHANGED
4901784560418351005,305,6,2020-01-02,2020-02-10,Sydney,Paris,23,EXCHANGED
6600926023152035462,277,3,2020-01-03,2020-03-08,Budapest,Stockholm,712,BOOKED
9106445434801286703,384,10,2020-01-03,2020-03-07,Paris,Warsaw,543,BOOKED
4907191263005691901,442,18,2020-01-03,2020-03-27,Cairo,Kiev,74,BOOKED
6544391169563733385,236,12,2020-01-03,2020-03-21,Cairo,Athens,777,BOOKED
7349579168349923935,395,21,2020-01-03,2020-04-04,Amsterdam,Munich,613,BOOKED
3158178735652037689,125,1,2020-01-03,2020-04-20,Buenos Aires,Stockholm,572,BOOKED
2959518842612654759,191,17,2020-01-03,2020-04-17,Budapest,Athens,76,BOOKED
8968825732101584508,112,13,2020-01-03,2020-04-26,Lausanne,Warsaw,645,BOOKED
6409345327279216189,263,14,2020-01-03,2020-01-02,Paris,Sydney,42,CANCELLED
5796998841315141439,167,18,2020-01-03,2020-02-06,London,Sydney,31,EXCHANGED
1506221133160533809,351,2,2020-01-03,2020-01-28,Dubai,Moscow,66,EXCHANGED
7392502019120871299,150,1,2020-01-03,2020-02-08,New Mexico,Sydney,65,EXCHANGED
4600684980044491086,235,11,2020-01-03,2020-02-19,Warsaw,Dubai,43,EXCHANGED
8611599914502123246,77,3,2020-01-03,2019-12-27,Sydney,Los Angeles,22,EXCHANGED
1669596658973425048,249,25,2020-01-03,2020-02-03,Los Angeles,Budapest,35,EXCHANGED
6786760105364093754,190,16,2020-01-04,2020-03-09,Bogota,Moscow,408,BOOKED
600145021281151068,417,18,2020-01-04,2020-04-12,Osaka,Buenos Aires,175,BOOKED
2108692973083829859,368,19,2020-01-04,2020-03-20,Johannesburg,Paris,789,BOOKED
115227340309210911,189,15,2020-01-04,2020-03-28,Amsterdam,Moscow,468,BOOKED
9137361088316470897,222,23,2020-01-04,2020-04-26,Amsterdam,Sydney,231,BOOKED
6163668756125752679,469,20,2020-01-04,2020-03-13,Warsaw,Osaka,551,BOOKED
4082321006193457133,161,12,2020-01-04,2020-03-17,London,Dubai,770,BOOKED
1036347898571138448,32,8,2020-01-04,2020-04-09,Buenos Aires,Sao Paolo,329,BOOKED
7064943985651371353,446,22,2020-01-04,2020-04-10,New Mexico,Johannesburg,166,BOOKED
2414655151384858048,343,19,2020-01-04,2020-03-04,Los Angeles,Brussels,507,BOOKED
8862004761494407561,39,15,2020-01-04,2020-04-02,Kiev,Prague,145,BOOKED
2417674597904302311,169,20,2020-01-04,2020-04-27,Athens,Sydney,119,BOOKED
6805640755725260247,123,24,2020-01-04,2020-03-04,Bogota,London,45,BOOKED
8680329095191657494,485,11,2020-01-04,2020-04-30,Osaka,Sao Paolo,140,BOOKED
3099781752885072480,93,19,2020-01-04,2020-02-16,New York,Amsterdam,310,CANCELLED
8870118665786375093,24,25,2020-01-04,2020-01-18,Athens,Lisbon,154,CANCELLED
7764340324384375920,372,23,2020-01-04,2020-01-31,Sao Paolo,Stockholm,25,EXCHANGED
5166383947304545992,402,3,2020-01-04,2020-02-06,Budapest,Moscow,21,EXCHANGED
6538061773633558003,61,12,2020-01-04,2020-03-24,Sofia,Hong Kong,29,EXCHANGED
4344658156295305952,63,14,2020-01-04,2020-02-08,Amsterdam,Amsterdam,55,EXCHANGED
4315040054274786889,469,20,2020-01-04,2020-03-07,Amsterdam,Moscow,37,EXCHANGED
4201272958319694759,186,12,2020-01-05,2020-03-11,Kiev,Lisbon,363,BOOKED
539071572989360299,106,7,2020-01-05,2020-04-09,Sydney,Sydney,47,BOOKED
576623608048006623,183,9,2020-01-05,2020-03-07,Amsterdam,Bogota,417,BOOKED
8089206650090787013,177,3,2020-01-05,2020-04-07,Kiev,Amsterdam,562,BOOKED
7667258930729319123,115,16,2020-01-05,2020-04-10,Milano,Amsterdam,222,BOOKED
8779441944787482725,66,17,2020-01-05,2020-03-17,Dubai,Munich,324,BOOKED
5052264330685699595,134,10,2020-01-05,2020-05-01,Hong Kong,Brussels,568,BOOKED
6167019712420773486,434,10,2020-01-05,2020-03-09,Beijing,Cairo,267,BOOKED
2199930240450672387,50,1,2020-01-05,2020-05-01,Paris,Los Angeles,575,BOOKED
7602744876931955277,174,25,2020-01-05,2020-04-10,Lausanne,Bogota,273,BOOKED
6414176683732553174,406,7,2020-01-05,2020-03-30,Toronto,Hong Kong,274,BOOKED
1501135132311237728,154,5,2020-01-05,2020-01-25,Kiev,Dubai,25,EXCHANGED
2417262202432740368,360,11,2020-01-05,2020-03-17,Osaka,Oslo,45,EXCHANGED
5319471663736989197,416,17,2020-01-05,2020-02-09,Stockholm,Sao Paolo,22,EXCHANGED
5605669688188240285,262,13,2020-01-05,2020-02-02,Hong Kong,Los Angeles,78,EXCHANGED
121746549714190819,312,13,2020-01-06,2020-04-07,Sydney,Milano,449,BOOKED
4733224574863297841,10,11,2020-01-06,2020-04-27,Kiev,Oslo,594,BOOKED
9203666209278611492,69,20,2020-01-06,2020-04-06,London,Munich,565,BOOKED
5383689367608084841,401,2,2020-01-06,2020-03-17,Budapest,Cairo,458,BOOKED
6549472009895612636,277,3,2020-01-06,2020-03-29,Brussels,Tokyo,172,BOOKED
7430379745769727562,488,14,2020-01-06,2020-04-24,Osaka,Kiev,768,BOOKED
575162794164130734,6,7,2020-01-06,2020-04-07,Prague,Sydney,201,BOOKED
7863640505423813973,335,11,2020-01-06,2020-03-06,Madrid,Beijing,183,BOOKED
6615282670673575404,422,23,2020-01-06,2020-04-09,New Mexico,Lausanne,522,BOOKED
8180596364372126011,335,11,2020-01-06,2020-03-09,Paris,Sao Paolo,177,BOOKED
7996294555017412940,215,16,2020-01-06,2020-04-08,Berlin,Sydney,331,BOOKED
1967122863556509383,219,20,2020-01-06,2020-04-20,Tokyo,New Delhi,369,BOOKED
5230446674446613840,256,7,2020-01-06,2020-04-16,Cairo,Tokyo,233,BOOKED
1917800142818075671,161,12,2020-01-06,2020-03-22,Sydney,Amsterdam,735,BOOKED
991869721337777562,22,23,2020-01-06,2020-04-26,Oslo,Toronto,662,BOOKED
4066193912023375232,51,2,2020-01-06,2020-04-03,Sao Paolo,Paris,142,BOOKED
1590683567524023256,393,19,2020-01-06,2020-01-08,Lausanne,Tokyo,581,CANCELLED
1544508941502929215,197,23,2020-01-06,2020-01-01,New Mexico,Sydney,332,CANCELLED
9077438580217942779,61,12,2020-01-06,2020-03-18,Amsterdam,Moscow,64,CANCELLED
1479267594291731677,7,8,2020-01-06,2020-02-12,Sofia,Amsterdam,75,EXCHANGED
3149030652365009371,357,8,2020-01-06,2020-01-23,Lausanne,Berlin,21,EXCHANGED
8105977659863827115,489,15,2020-01-06,2020-01-30,Hong Kong,Sydney,55,EXCHANGED
4969844487736976768,308,9,2020-01-06,2020-02-28,Amsterdam,Milano,32,EXCHANGED
4531034895470494729,264,15,2020-01-06,2020-02-22,Stockholm,Dubai,20,EXCHANGED
