bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
3396258738487323880,416,17,2019-05-01,2019-07-30,Paris,Sydney,236,BOOKED
8136439449868265428,106,7,2019-05-01,2019-07-15,Beijing,Sao Paolo,794,BOOKED
469808428116941084,27,3,2019-05-01,2019-07-29,Toronto,Tokyo,777,BOOKED
6248984444902614598,301,2,2019-05-01,2019-08-29,Milano,Sydney,258,BOOKED
1619367913579195291,360,11,2019-05-01,2019-08-11,Munich,Sydney,513,BOOKED
3689983977180850931,21,22,2019-05-01,2019-07-11,Prague,Sao Paolo,694,BOOKED
2119496145941993737,442,18,2019-05-01,2019-07-11,Tokyo,Osaka,361,BOOKED
2493794429057656217,408,9,2019-05-01,2019-07-03,Bogota,Lausanne,613,BOOKED
4476082192142626827,116,17,2019-05-01,2019-08-18,Paris,Amsterdam,609,BOOKED
9077264939236504950,490,16,2019-05-01,2019-08-14,Bogota,Budapest,154,BOOKED
3371137646587872679,194,20,2019-05-01,2019-08-16,Amsterdam,Madrid,57,BOOKED
5864600535435910992,287,13,2019-05-01,2019-07-14,Sao Paolo,Toronto,768,BOOKED
1170121201739845836,155,6,2019-05-01,2019-08-16,Beijing,Sao Paolo,426,BOOKED
7435702879457235488,51,2,2019-05-01,2019-08-27,Los Angeles,Sydney,258,BOOKED
7772921049141191396,93,19,2019-05-01,2019-05-08,Milano,Sydney,678,CANCELLED
3709398426781821863,97,23,2019-05-01,2019-05-22,Los Angeles,Athens,32,EXCHANGED
8862119875604760194,383,9,2019-05-01,2019-06-26,Sydney,Sydney,43,EXCHANGED
3147305480055119046,468,19,2019-05-01,2019-07-08,Brussels,Stockholm,31,EXCHANGED
2379475281901083286,184,10,2019-05-02,2019-08-01,Sydney,Tokyo,729,BOOKED
1081345301048289465,39,15,2019-05-02,2019-08-01,Dubai,New Mexico,485,BOOKED
5669164132828004365,309,10,2019-05-02,2019-07-03,Amsterdam,Sydney,138,BOOKED
7144694596194136304,321,22,2019-05-02,2019-08-12,Brussels,Tokyo,76,BOOKED
4100805569156564161,421,22,2019-05-02,2019-07-22,Toronto,Sydney,225,BOOKED
3822905545428331070,308,9,2019-05-02,2019-07-10,Sydney,Tokyo,262,BOOKED
3230248495716237563,339,15,2019-05-02,2019-07-02,Prague,Brussels,823,BOOKED
7291983224349574879,154,5,2019-05-02,2019-07-17,Munich,London,436,BOOKED
7372872739784462892,196,22,2019-05-02,2019-08-01,Dubai,Sao Paolo,169,BOOKED
9053299789381876978,182,8,2019-05-02,2019-07-12,Prague,Athens,558,BOOKED
691237932899587574,458,9,2019-05-02,2019-07-29,Sydney,Sydney,651,BOOKED
6018868327821383337,159,10,2019-05-02,2019-07-25,Kiev,Cairo,116,BOOKED
8119387353891770854,156,7,2019-05-02,2019-08-27,Toronto,Paris,65,BOOKED
4656172380375171314,412,13,2019-05-02,2019-07-17,Buenos Aires,Osaka,40,EXCHANGED
3876013724550337572,139,15,2019-05-02,2019-07-21,Brussels,Milano,40,EXCHANGED
334765515475425178,66,17,2019-05-02,2019-06-23,Sydney,Paris,32,EXCHANGED
1181305539026698449,483,9,2019-05-03,2019-08-05,Budapest,Brussels,350,BOOKED
1688100479096476396,250,1,2019-05-03,2019-08-23,New Mexico,Sao Paolo,804,BOOKED
1316953733196440679,146,22,2019-05-03,2019-08-03,New Delhi,London,578,BOOKED
6560766948732702348,164,15,2019-05-03,2019-07-07,Tokyo,Sydney,611,BOOKED
8346255832327032984,54,5,2019-05-03,2019-08-16,Sydney,New York,733,BOOKED
308334884961354564,194,20,2019-05-03,2019-07-30,Moscow,Los Angeles,464,BOOKED
264022191332820647,79,5,2019-05-03,2019-08-17,Berlin,Brussels,590,BOOKED
6851085215108655262,262,13,2019-05-03,2019-07-05,Madrid,Paris,723,BOOKED
4055746401723775486,182,8,2019-05-03,2019-07-06,Johannesburg,Bogota,191,BOOKED
2408365644171216142,8,9,2019-05-03,2019-06-23,London,Kiev,56,EXCHANGED
4265234615306664982,247,23,2019-05-03,2019-06-24,Sao Paolo,Toronto,26,EXCHANGED
4799768798730910474,385,11,2019-05-04,2019-08-09,Warsaw,Sao Paolo,142,BOOKED
8698701983553092757,442,18,2019-05-04,2019-08-20,Budapest,Paris,457,BOOKED
1229459294746138805,216,17,2019-05-04,2019-07-09,Munich,Paris,191,BOOKED
1140202311535471663,60,11,2019-05-04,2019-08-28,Warsaw,New York,95,BOOKED
7037827957026320468,28,4,2019-05-04,2019-07-25,Tokyo,Hong Kong,441,BOOKED
7208583521603031401,162,13,2019-05-04,2019-08-19,Stockholm,Budapest,164,BOOKED
8401943336022186801,353,4,2019-05-04,2019-07-31,Amsterdam,Dubai,771,BOOKED
7606757732538578399,344,20,2019-05-04,2019-08-31,Oslo,Kiev,406,BOOKED
8937878916454753292,491,17,2019-05-04,2019-08-24,Madrid,Bogota,480,BOOKED
8057463559506622358,47,23,2019-05-04,2019-08-28,Berlin,Johannesburg,338,BOOKED
3449324022958823372,308,9,2019-05-04,2019-07-15,Budapest,Athens,144,BOOKED
7995579431993329415,121,22,2019-05-04,2019-06-12,Sydney,Buenos Aires,251,CANCELLED
3515570990852884515,250,1,2019-05-04,2019-07-29,Budapest,Sydney,810,CANCELLED
5864522097017932403,250,1,2019-05-04,2019-05-31,Paris,Berlin,40,EXCHANGED
8209878248548170357,391,17,2019-05-04,2019-06-12,Johannesburg,Berlin,60,EXCHANGED
7699831804770419705,194,20,2019-05-04,2019-06-28,Sydney,Berlin,84,EXCHANGED
5770043864856545143,141,17,2019-05-04,2019-06-25,Amsterdam,Moscow,32,EXCHANGED
2324263256386036537,353,4,2019-05-05,2019-08-31,Hong Kong,Sydney,710,BOOKED
4470860733737067752,35,11,2019-05-05,2019-07-05,Cairo,Sofia,627,BOOKED
4815415302172502257,194,20,2019-05-05,2019-07-16,Sao Paolo,Dubai,756,BOOKED
7496798711073044182,236,12,2019-05-05,2019-08-25,New York,London,708,BOOKED
4057693009856500130,229,5,2019-05-05,2019-07-31,Amsterdam,Paris,247,BOOKED
7891109516846329900,162,13,2019-05-05,2019-08-02,Paris,Cairo,252,BOOKED
5150608072114147845,207,8,2019-05-05,2019-08-02,New Delhi,Los Angeles,304,BOOKED
7514991637895673139,180,6,2019-05-05,2019-07-23,London,Moscow,381,BOOKED
2481871255903155347,311,12,2019-05-05,2019-07-08,Sao Paolo,Stockholm,265,BOOKED
1654557012717992101,88,14,2019-05-05,2019-05-25,Sao Paolo,Milano,236,CANCELLED
5204857814602588639,124,25,2019-05-05,2019-04-22,New Mexico,Cairo,731,CANCELLED
6543242687034789425,232,8,2019-05-05,2019-04-22,London,Prague,65,CANCELLED
5533108281571074123,39,15,2019-05-05,2019-05-30,Sydney,Johannesburg,663,CANCELLED
5367357797666443512,228,4,2019-05-05,2019-07-02,Warsaw,London,637,CANCELLED
8446257966229896370,294,20,2019-05-05,2019-06-26,Amsterdam,Madrid,38,EXCHANGED
432683094943239913,152,3,2019-05-05,2019-06-08,Hong Kong,Berlin,20,EXCHANGED
1726897434413336554,160,11,2019-05-05,2019-06-25,Kiev,Prague,43,EXCHANGED
2590382890164585400,292,18,2019-05-05,2019-06-10,New Delhi,Stockholm,21,EXCHANGED
3102553818978655448,129,5,2019-05-05,2019-06-16,Amsterdam,Dubai,20,EXCHANGED
5804041682563894228,460,11,2019-05-05,2019-06-30,Sao Paolo,Athens,52,EXCHANGED
3902964014547058876,159,10,2019-05-05,2019-06-30,Prague,Beijing,73,EXCHANGED
8680576327075391779,453,4,2019-05-06,2019-08-31,Madrid,Amsterdam,583,BOOKED
4595130862591987542,424,25,2019-05-06,2019-07-29,Warsaw,Berlin,543,BOOKED
