bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
4314984246773717659,42,18,2021-08-01,2021-08-30,Paris,Sydney,34,EXCHANGED
2113132870142367474,11,12,2021-08-01,2021-08-20,Paris,Toronto,22,EXCHANGED
3105930747826572542,359,10,2021-08-01,2021-09-06,Tokyo,Johannesburg,30,EXCHANGED
2927597193256992288,50,1,2021-08-02,2021-09-24,Sydney,Cairo,22,EXCHANGED
1644228190687422687,404,5,2021-08-02,2021-08-26,Sao Paolo,London,34,EXCHANGED
9093277290210300028,39,15,2021-08-03,2021-08-25,Paris,Amsterdam,800,CANCELLED
336621971056506788,250,1,2021-08-03,2021-08-30,Sydney,Sydney,26,EXCHANGED
3296180847621860266,220,21,2021-08-04,2021-08-16,Tokyo,Beijing,585,CANCELLED
6163808387326878892,219,20,2021-08-04,2021-09-08,Lisbon,Hong Kong,57,CANCELLED
4973307478581482436,429,5,2021-08-05,2021-08-09,Munich,Sydney,194,CANCELLED
7637101978186786165,76,2,2021-08-05,2021-09-04,New York,Los Angeles,61,EXCHANGED
5264838732939228261,71,22,2021-08-05,2021-09-04,Sydney,Tokyo,42,EXCHANGED
1903721355402691438,238,14,2021-08-05,2021-09-30,Sydney,Amsterdam,24,EXCHANGED
7602724574191034787,284,10,2021-08-05,2021-09-09,Athens,Sydney,38,EXCHANGED
7078280989575480804,308,9,2021-08-06,2021-10-02,Sydney,Oslo,21,EXCHANGED
6437211750231144580,159,10,2021-08-07,2021-09-06,Sao Paolo,Sydney,75,EXCHANGED
7614390761017650,332,8,2021-08-07,2021-09-13,Sofia,Sao Paolo,22,EXCHANGED
6088276763872783973,70,21,2021-08-07,2021-09-13,Sofia,Hong Kong,42,EXCHANGED
8336155883405785143,241,17,2021-08-08,2021-09-02,Toronto,Amsterdam,38,EXCHANGED
4537727139300487567,194,20,2021-08-09,2021-09-13,Madrid,Sao Paolo,31,EXCHANGED
4552954279380524967,53,4,2021-08-10,2021-08-10,Warsaw,Sofia,679,CANCELLED
5767204995256810267,194,20,2021-08-10,2021-08-04,Paris,Hong Kong,29,EXCHANGED
8072998729679432546,308,9,2021-08-10,2021-09-03,Lausanne,Moscow,21,EXCHANGED
1120445157054735381,160,11,2021-08-11,2021-08-20,Los Angeles,Paris,117,CANCELLED
2868580648859918765,370,21,2021-08-11,2021-09-05,Oslo,Prague,25,EXCHANGED
8281767741629807615,34,10,2021-08-13,2021-09-09,Amsterdam,Prague,54,EXCHANGED
3502223514620172183,458,9,2021-08-13,2021-09-05,Warsaw,Los Angeles,27,EXCHANGED
2517418399692958430,261,12,2021-08-14,2021-08-01,Paris,Paris,69,CANCELLED
4458596444439489724,474,25,2021-08-14,2021-08-19,Paris,Amsterdam,494,CANCELLED
3268687777699666907,251,2,2021-08-14,2021-08-05,Budapest,Amsterdam,56,EXCHANGED
6355019917921615771,383,9,2021-08-17,2021-08-15,Cairo,Moscow,564,CANCELLED
5190940188342780314,167,18,2021-08-17,2021-09-21,New Delhi,Budapest,49,EXCHANGED
2172698565238449745,130,6,2021-08-17,2021-09-10,Amsterdam,Oslo,41,EXCHANGED
4448209337016526893,296,22,2021-08-17,2021-09-23,Amsterdam,Hong Kong,61,EXCHANGED
2519541878483508820,23,24,2021-08-18,2021-08-16,Beijing,Bogota,65,EXCHANGED
6462761820251347743,115,16,2021-08-19,2021-09-30,Johannesburg,Hong Kong,218,CANCELLED
3152073695103121115,383,9,2021-08-19,2021-08-10,Paris,Munich,614,CANCELLED
3033547977649909081,237,13,2021-08-20,2021-08-21,New Delhi,Amsterdam,181,CANCELLED
6107970491502309714,442,18,2021-08-21,2021-09-14,Milano,Sao Paolo,585,CANCELLED
6199000218703020985,24,25,2021-08-21,2021-09-26,Dubai,Berlin,21,EXCHANGED
170756167993523509,484,10,2021-08-23,2021-09-17,Sydney,Dubai,62,EXCHANGED
621196447552601573,416,17,2021-08-24,2021-09-22,Brussels,Sydney,21,EXCHANGED
7024354929589045823,471,22,2021-08-27,2021-08-19,Paris,Lisbon,46,EXCHANGED
1999323851110595755,164,15,2021-08-29,2021-09-01,London,Madrid,405,CANCELLED
3346666530569345703,432,8,2021-08-29,2021-09-18,Sao Paolo,Moscow,424,CANCELLED
