bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
2371331795704403345,205,6,2019-07-01,2019-10-17,Berlin,Milano,317,BOOKED
6658567668332576438,239,15,2019-07-01,2019-09-01,Oslo,Johannesburg,594,BOOKED
7652563285838977933,208,9,2019-07-01,2019-09-22,Buenos Aires,Amsterdam,493,BOOKED
7866872484572229147,493,19,2019-07-01,2019-09-11,Budapest,Amsterdam,74,BOOKED
5733657075663210174,444,20,2019-07-01,2019-10-05,New Delhi,Tokyo,111,BOOKED
8498531712326389795,472,23,2019-07-01,2019-10-02,Lausanne,Buenos Aires,368,BOOKED
8453870788533695092,39,15,2019-07-01,2019-10-25,Hong Kong,Lausanne,663,BOOKED
384275273020004518,67,18,2019-07-01,2019-09-14,Moscow,Madrid,808,BOOKED
7023811633567038995,163,14,2019-07-01,2019-09-27,Sydney,Oslo,581,BOOKED
4507294546503958595,63,14,2019-07-01,2019-10-22,Hong Kong,Sydney,776,BOOKED
464367480693302131,370,21,2019-07-01,2019-09-01,Johannesburg,Beijing,676,BOOKED
8286213113559272887,312,13,2019-07-01,2019-10-17,New York,Amsterdam,114,BOOKED
436450684000716957,428,4,2019-07-01,2019-10-09,Sydney,Amsterdam,405,BOOKED
7999002890435406531,373,24,2019-07-01,2019-09-20,Kiev,Osaka,550,BOOKED
2353550819361036816,126,2,2019-07-01,2019-06-19,Sydney,Lausanne,80,CANCELLED
8843352130734360569,39,15,2019-07-01,2019-06-29,Madrid,Sofia,322,CANCELLED
1170121201739845836,155,6,2019-07-01,2019-08-16,Beijing,Sao Paolo,382,CANCELLED
4844208901850468855,452,3,2019-07-01,2019-08-07,Bogota,Sofia,33,CANCELLED
8057463559506622358,47,23,2019-07-01,2019-08-28,Berlin,Johannesburg,44,EXCHANGED
5373340874778553054,201,2,2019-07-01,2019-08-21,Warsaw,Paris,50,EXCHANGED
3415928419553530123,247,23,2019-07-01,2019-08-21,Athens,Sydney,32,EXCHANGED
7372872739784462892,196,22,2019-07-01,2019-08-01,Dubai,Sao Paolo,24,EXCHANGED
7547664097310603963,254,5,2019-07-01,2019-09-06,Paris,Hong Kong,30,EXCHANGED
6660224113776896873,95,21,2019-07-01,2019-07-24,Sydney,Buenos Aires,64,EXCHANGED
8887379460694478684,39,15,2019-07-02,2019-09-29,Sydney,Sao Paolo,593,BOOKED
3031569165040791517,147,23,2019-07-02,2019-09-28,Buenos Aires,Sao Paolo,714,BOOKED
4564239340480523781,191,17,2019-07-02,2019-09-02,Bogota,Paris,367,BOOKED
3052280239299497986,194,20,2019-07-02,2019-09-21,Paris,Oslo,502,BOOKED
7070175652002758486,334,10,2019-07-02,2019-10-23,Tokyo,Sofia,60,BOOKED
6489527678942986465,50,1,2019-07-02,2019-10-12,Toronto,Amsterdam,293,BOOKED
3887207670171266665,39,15,2019-07-02,2019-10-01,Toronto,Lisbon,426,BOOKED
7025959204429519420,135,11,2019-07-02,2019-10-20,Amsterdam,Sydney,649,BOOKED
3610840895061305904,71,22,2019-07-02,2019-09-15,Amsterdam,Amsterdam,29,BOOKED
4496750667304225726,438,14,2019-07-02,2019-09-11,Sao Paolo,Lisbon,356,BOOKED
3104069665543157172,385,11,2019-07-02,2019-09-23,Amsterdam,Toronto,320,BOOKED
1859615181730826298,144,20,2019-07-02,2019-10-04,Stockholm,Amsterdam,776,BOOKED
682743800911188854,304,5,2019-07-02,2019-10-27,Cairo,New York,819,BOOKED
2411106687621737404,342,18,2019-07-02,2019-09-04,Athens,New Delhi,41,BOOKED
6420026188908518332,182,8,2019-07-02,2019-10-05,Lausanne,New Mexico,347,BOOKED
8382760467040637911,260,11,2019-07-02,2019-08-06,Lausanne,Warsaw,24,EXCHANGED
5657549401475286585,68,19,2019-07-02,2019-08-21,Berlin,New York,31,EXCHANGED
3859558861164790570,308,9,2019-07-02,2019-08-14,Amsterdam,Moscow,21,EXCHANGED
987936165828063600,368,19,2019-07-02,2019-08-20,Amsterdam,Kiev,24,EXCHANGED
8404692679348256254,137,13,2019-07-02,2019-07-29,Los Angeles,Dubai,32,EXCHANGED
4038920644821375725,335,11,2019-07-03,2019-09-25,Sydney,Athens,557,BOOKED
4863787450682820783,119,20,2019-07-03,2019-11-01,Berlin,Athens,324,BOOKED
5896014434032820985,20,21,2019-07-03,2019-10-17,Madrid,New Delhi,520,BOOKED
1379596715424010145,288,14,2019-07-03,2019-09-06,Dubai,Lausanne,801,BOOKED
5423946055488562073,107,8,2019-07-03,2019-10-20,New Mexico,Los Angeles,229,BOOKED
7278690346725962947,372,23,2019-07-03,2019-10-31,Dubai,Stockholm,607,BOOKED
7704461437753891201,181,7,2019-07-03,2019-10-24,Buenos Aires,Toronto,148,BOOKED
4343775417727071202,194,20,2019-07-03,2019-10-13,Lausanne,Athens,631,BOOKED
7180220466292622612,146,22,2019-07-03,2019-09-03,Sofia,Berlin,738,BOOKED
1948179996542400317,493,19,2019-07-03,2019-10-01,Sao Paolo,Sydney,593,BOOKED
3107614936092808604,415,16,2019-07-03,2019-10-04,Munich,Amsterdam,466,BOOKED
3438845270341714624,458,9,2019-07-03,2019-08-24,Stockholm,Amsterdam,479,CANCELLED
949789089918179871,479,5,2019-07-03,2019-09-27,New Mexico,Paris,458,CANCELLED
5360247711576647021,45,21,2019-07-03,2019-09-11,Berlin,Beijing,26,EXCHANGED
898203861724220908,241,17,2019-07-03,2019-07-24,Madrid,Sydney,34,EXCHANGED
4329807382343325091,225,1,2019-07-03,2019-08-26,Buenos Aires,Berlin,71,EXCHANGED
