bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
8431080135658480909,450,1,2020-06-01,2020-07-23,Sydney,Paris,181,CANCELLED
2244223270579546822,413,14,2020-06-01,2020-07-02,Sydney,Cairo,69,EXCHANGED
3451568352666046418,410,11,2020-06-01,2020-07-14,Athens,Paris,64,EXCHANGED
6398306575345712432,124,25,2020-06-01,2020-07-22,Sydney,Moscow,41,EXCHANGED
1835903347836819335,405,6,2020-06-01,2020-06-18,Paris,Amsterdam,20,EXCHANGED
2764244627516335733,170,21,2020-06-01,2020-07-24,London,Sao Paolo,50,EXCHANGED
4332628269536067354,132,8,2020-06-02,2020-09-07,Los Angeles,Amsterdam,277,BOOKED
3569229186263479455,77,3,2020-06-02,2020-08-07,Tokyo,Oslo,695,BOOKED
8420758552444094920,194,20,2020-06-02,2020-09-02,Los Angeles,Hong Kong,645,BOOKED
2326212954814232179,158,9,2020-06-02,2020-08-06,Stockholm,Budapest,247,BOOKED
1404334244957877100,21,22,2020-06-02,2020-09-04,New Mexico,Hong Kong,677,BOOKED
4613235160675188251,110,11,2020-06-02,2020-08-05,Paris,Hong Kong,451,BOOKED
327557950845668078,274,25,2020-06-02,2020-09-16,New Mexico,Milano,389,BOOKED
8298467226442952041,442,18,2020-06-02,2020-09-02,Paris,Sydney,655,BOOKED
7290447634537610478,22,23,2020-06-02,2020-09-09,Sydney,Stockholm,747,BOOKED
8095699313241587687,330,6,2020-06-02,2020-06-27,Amsterdam,Amsterdam,566,CANCELLED
7229747997016464730,67,18,2020-06-02,2020-07-12,Paris,New York,48,EXCHANGED
8413348566847405071,267,18,2020-06-02,2020-07-08,New York,Amsterdam,24,EXCHANGED
5406254988891546277,221,22,2020-06-02,2020-06-28,Paris,Sydney,28,EXCHANGED
9126819453190643780,423,24,2020-06-02,2020-07-18,Toronto,Amsterdam,36,EXCHANGED
1426650173541162057,214,15,2020-06-02,2020-08-06,Sydney,New Delhi,96,EXCHANGED
4817966447633239009,429,5,2020-06-02,2020-07-20,Munich,Paris,22,EXCHANGED
4227328246889196732,470,21,2020-06-02,2020-06-27,Oslo,Amsterdam,35,EXCHANGED
7559743504243738821,417,18,2020-06-02,2020-08-10,Sydney,Budapest,42,EXCHANGED
2684619586566515543,189,15,2020-06-02,2020-07-05,Paris,Amsterdam,22,EXCHANGED
6777643355898673078,241,17,2020-06-02,2020-07-13,New Delhi,Sofia,66,EXCHANGED
8520214665447316304,52,3,2020-06-03,2020-08-30,Sydney,Sydney,342,BOOKED
5938738479782864765,375,1,2020-06-03,2020-09-18,Prague,Lisbon,679,BOOKED
5830629248025663618,33,9,2020-06-03,2020-09-18,Madrid,Prague,349,BOOKED
7296683129726705880,297,23,2020-06-03,2020-08-18,Dubai,Sydney,534,BOOKED
4303418172246817567,443,19,2020-06-03,2020-08-21,Sydney,Amsterdam,512,BOOKED
2791647488728070223,241,17,2020-06-03,2020-10-01,Amsterdam,Paris,435,BOOKED
4672190569813526427,375,1,2020-06-03,2020-08-05,Sao Paolo,Sydney,424,BOOKED
2448702550109422618,84,10,2020-06-03,2020-08-14,Brussels,Sydney,507,BOOKED
1307270107499825692,164,15,2020-06-03,2020-09-28,New Mexico,Cairo,800,BOOKED
2783074452368377305,316,17,2020-06-03,2020-09-18,New Delhi,Amsterdam,494,BOOKED
4500767258172045197,242,18,2020-06-03,2020-09-26,Los Angeles,Sydney,313,BOOKED
5088795081601646263,41,17,2020-06-03,2020-08-04,New Mexico,Milano,413,CANCELLED
3469184445758596452,75,1,2020-06-03,2020-07-08,Paris,Sydney,462,CANCELLED
2160341220461146320,442,18,2020-06-03,2020-06-30,Milano,Dubai,193,CANCELLED
