bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
6353104255726297897,225,1,2021-03-01,2021-06-27,Paris,Tokyo,260,BOOKED
7759650846944677606,309,10,2021-03-01,2021-06-25,Dubai,Lisbon,624,BOOKED
7443097230830419358,384,10,2021-03-01,2021-05-05,Sao Paolo,Oslo,323,BOOKED
5158229357967504849,445,21,2021-03-01,2021-05-27,Amsterdam,Lausanne,725,BOOKED
1429559333862826113,352,3,2021-03-01,2021-06-17,Sydney,Los Angeles,592,BOOKED
7487987426565098824,67,18,2021-03-01,2021-05-04,Berlin,Sofia,52,BOOKED
6506826573142678337,459,10,2021-03-01,2021-05-23,Tokyo,Paris,499,BOOKED
5856226752340181596,302,3,2021-03-01,2021-05-18,Sydney,Amsterdam,148,BOOKED
1538731940728602949,43,19,2021-03-01,2021-06-28,New Delhi,Athens,593,BOOKED
2939587945224640936,29,5,2021-03-01,2021-06-04,Sydney,Tokyo,120,BOOKED
2039064112186529190,108,9,2021-03-01,2021-05-10,Amsterdam,Hong Kong,108,BOOKED
5773188763080446553,161,12,2021-03-01,2021-05-28,Paris,Bogota,658,BOOKED
8626747227155972571,414,15,2021-03-01,2021-06-04,Hong Kong,Johannesburg,294,BOOKED
2313295478323563536,3,4,2021-03-01,2021-06-12,Los Angeles,Sao Paolo,728,BOOKED
5327492662833855464,465,16,2021-03-01,2021-06-09,Amsterdam,Sydney,511,BOOKED
8905441251879635888,353,4,2021-03-01,2021-06-09,Amsterdam,Amsterdam,199,BOOKED
8043052778523201061,401,2,2021-03-01,2021-05-21,New Mexico,Tokyo,603,BOOKED
87639633779244971,280,6,2021-03-01,2021-02-14,Amsterdam,Sao Paolo,340,CANCELLED
28994541805755273,259,10,2021-03-01,2021-03-28,Toronto,Sydney,260,CANCELLED
309928550203127472,310,11,2021-03-01,2021-06-09,Dubai,Stockholm,695,CANCELLED
7105154122929612151,190,16,2021-03-01,2021-04-30,Madrid,London,86,EXCHANGED
2250594048670083252,219,20,2021-03-01,2021-05-10,Madrid,Amsterdam,25,EXCHANGED
2755213372765233416,437,13,2021-03-01,2021-03-27,Bogota,Sao Paolo,29,EXCHANGED
4378070965774777116,71,22,2021-03-01,2021-04-15,Amsterdam,Amsterdam,52,EXCHANGED
7016068898266216629,30,6,2021-03-01,2021-04-10,Sydney,Madrid,20,EXCHANGED
8126360213792576112,389,15,2021-03-01,2021-04-26,Munich,Dubai,82,EXCHANGED
3694288798371485024,88,14,2021-03-01,2021-04-30,Brussels,Amsterdam,25,EXCHANGED
4300573558047564783,249,25,2021-03-01,2021-05-22,Sofia,Madrid,23,EXCHANGED
76361939717196671,33,9,2021-03-02,2021-05-12,Moscow,Paris,408,BOOKED
142520681075031039,331,7,2021-03-02,2021-06-04,Sydney,Sao Paolo,163,BOOKED
5531779431655687213,442,18,2021-03-02,2021-05-30,Amsterdam,Brussels,121,BOOKED
1795945236735352862,370,21,2021-03-02,2021-05-17,Sydney,Osaka,279,BOOKED
474048453113995893,442,18,2021-03-02,2021-05-22,Hong Kong,Hong Kong,53,BOOKED
6761063007293835859,372,23,2021-03-02,2021-06-24,Budapest,Madrid,481,BOOKED
6920060428717969612,102,3,2021-03-02,2021-05-17,Sydney,Prague,602,BOOKED
5567190024308405153,96,22,2021-03-02,2021-05-15,Warsaw,Sao Paolo,34,BOOKED
6801527120064355791,495,21,2021-03-02,2021-05-28,Lisbon,Johannesburg,621,BOOKED
7704881444475659748,60,11,2021-03-02,2021-06-14,New Delhi,Sydney,574,BOOKED
6270771587142460122,432,8,2021-03-02,2021-06-24,Amsterdam,Amsterdam,293,BOOKED
3066680459333934475,144,20,2021-03-02,2021-05-29,Sao Paolo,Sydney,470,BOOKED
7734326579756258618,217,18,2021-03-02,2021-06-19,Sao Paolo,Moscow,65,BOOKED
5089575596373883502,389,15,2021-03-02,2021-06-04,Hong Kong,Tokyo,101,BOOKED
2055021292179464551,471,22,2021-03-02,2021-06-12,Brussels,Sofia,740,BOOKED
8695740395338001818,443,19,2021-03-02,2021-06-24,Paris,Oslo,412,BOOKED
2230897695955205163,332,8,2021-03-02,2021-05-17,Tokyo,New Mexico,721,BOOKED
5759094687180269104,308,9,2021-03-02,2021-05-12,Warsaw,Hong Kong,260,BOOKED
8964349229279915615,102,3,2021-03-02,2021-06-08,Hong Kong,Paris,242,BOOKED
3991116130709192864,288,14,2021-03-02,2021-05-20,Madrid,Johannesburg,786,BOOKED
4642567924311729353,442,18,2021-03-02,2021-05-08,Milano,Warsaw,475,BOOKED
7334028490774381519,409,10,2021-03-02,2021-04-29,Brussels,Dubai,650,CANCELLED
6459629642979925782,65,16,2021-03-02,2021-03-25,Paris,Brussels,42,EXCHANGED
870549876733051132,163,14,2021-03-02,2021-04-21,Toronto,Sydney,80,EXCHANGED
4299218105233553069,212,13,2021-03-02,2021-05-09,Sao Paolo,Munich,54,EXCHANGED
4293540345600791111,365,16,2021-03-02,2021-04-21,Sydney,Johannesburg,30,EXCHANGED
1026400893276593068,479,5,2021-03-03,2021-05-09,Cairo,Berlin,185,BOOKED
6080436155854399423,172,23,2021-03-03,2021-05-27,Sao Paolo,London,260,BOOKED
2915614476390527634,280,6,2021-03-03,2021-06-11,Sofia,Sao Paolo,733,BOOKED
6909916231643575128,81,7,2021-03-03,2021-06-10,Kiev,New Delhi,803,BOOKED
9094147240169449338,62,13,2021-03-03,2021-05-09,Milano,Johannesburg,315,BOOKED
2918225267883927524,40,16,2021-03-03,2021-06-13,Kiev,Johannesburg,170,BOOKED
7161984230529134676,372,23,2021-03-03,2021-05-18,Amsterdam,Lisbon,624,BOOKED
1551210563925671242,172,23,2021-03-03,2021-05-04,Sao Paolo,Tokyo,129,BOOKED
7829172433890147519,451,2,2021-03-03,2021-05-31,Buenos Aires,Lausanne,199,BOOKED
5565940257794052850,249,25,2021-03-03,2021-05-14,Brussels,Amsterdam,549,BOOKED
9027608788632795460,73,24,2021-03-03,2021-06-02,Amsterdam,Paris,304,BOOKED
1642534828538968354,331,7,2021-03-03,2021-06-22,Madrid,Munich,243,BOOKED
5931507045321709,389,15,2021-03-03,2021-06-26,Sydney,New Delhi,523,BOOKED
5725245118960575205,87,13,2021-03-03,2021-05-28,Oslo,Milano,432,BOOKED
6604162823911804791,194,20,2021-03-03,2021-06-17,Los Angeles,Osaka,303,BOOKED
7142231641981654141,250,1,2021-03-03,2021-05-21,Amsterdam,Munich,414,BOOKED
7191382129403827339,304,5,2021-03-03,2021-06-28,Tokyo,Budapest,520,BOOKED
5536195765972560789,45,21,2021-03-03,2021-06-06,Sao Paolo,Amsterdam,618,BOOKED
8930541703643026540,117,18,2021-03-03,2021-05-13,Osaka,Prague,601,BOOKED
6989193024922757863,288,14,2021-03-03,2021-05-04,Buenos Aires,Milano,408,BOOKED
8027225814748027805,396,22,2021-03-03,2021-06-03,Cairo,Warsaw,781,BOOKED
5924625201076008864,465,16,2021-03-03,2021-06-14,Hong Kong,Beijing,520,BOOKED
8764988540264424872,53,4,2021-03-03,2021-05-25,Paris,Paris,511,BOOKED
542808299656537209,336,12,2021-03-03,2021-05-19,Amsterdam,Bogota,388,BOOKED
8283356537252916912,399,25,2021-03-03,2021-05-17,Beijing,Milano,369,BOOKED
384830612031033250,39,15,2021-03-03,2021-06-24,Munich,Paris,771,BOOKED
6064624582016386442,151,2,2021-03-03,2021-05-14,Paris,Moscow,488,BOOKED
7425558326214525266,354,5,2021-03-03,2021-06-08,Sofia,London,693,BOOKED
6675360424355709986,226,2,2021-03-03,2021-05-30,Amsterdam,Amsterdam,739,BOOKED
1209361603874322759,308,9,2021-03-03,2021-03-14,Berlin,Paris,139,CANCELLED
4939580181795160832,435,11,2021-03-03,2021-05-01,Bogota,Budapest,676,CANCELLED
6205208909692098076,391,17,2021-03-03,2021-05-20,New Delhi,Hong Kong,62,EXCHANGED
6151028966504925680,312,13,2021-03-03,2021-04-03,Moscow,Prague,77,EXCHANGED
9218527074840718063,499,25,2021-03-03,2021-04-17,Athens,Lausanne,60,EXCHANGED
1994427930397168091,499,25,2021-03-04,2021-05-09,Amsterdam,Sofia,805,BOOKED
732187973107986537,406,7,2021-03-04,2021-06-29,Paris,Sydney,264,BOOKED
4945464482278212022,110,11,2021-03-04,2021-06-17,Stockholm,Hong Kong,608,BOOKED
5485904273382839975,437,13,2021-03-04,2021-05-31,Milano,Prague,284,BOOKED
6790246593245195835,181,7,2021-03-04,2021-05-27,Brussels,Sao Paolo,57,BOOKED
1173471674435195972,47,23,2021-03-04,2021-05-27,Sydney,Paris,258,BOOKED
6434543453487042164,263,14,2021-03-04,2021-06-03,Sydney,Oslo,791,BOOKED
658016191374743252,39,15,2021-03-04,2021-06-25,Buenos Aires,Los Angeles,282,BOOKED
6914635478245675079,203,4,2021-03-04,2021-06-12,Lausanne,New Mexico,591,BOOKED
5268153262901812528,105,6,2021-03-04,2021-06-18,Prague,Sydney,75,BOOKED
1328048477056166167,464,15,2021-03-04,2021-05-21,Amsterdam,New York,750,BOOKED
1686662551259387066,240,16,2021-03-04,2021-05-11,Sydney,Sydney,559,BOOKED
4506544865446238274,362,13,2021-03-04,2021-05-23,Sydney,Sao Paolo,207,BOOKED
163550411014821960,383,9,2021-03-04,2021-06-30,Sao Paolo,Tokyo,352,BOOKED
3953849409438387116,28,4,2021-03-04,2021-06-24,Sydney,Bogota,26,BOOKED
2298271792825589372,9,10,2021-03-04,2021-06-14,Sydney,Madrid,492,BOOKED
3961549077039684497,451,2,2021-03-04,2021-06-30,New Mexico,Sao Paolo,277,BOOKED
7027260840827386580,442,18,2021-03-04,2021-06-08,Sydney,Moscow,83,BOOKED
6783833126594900210,10,11,2021-03-04,2021-05-11,London,Sofia,217,BOOKED
8928891277684912903,449,25,2021-03-04,2021-05-04,Sydney,Stockholm,147,BOOKED
6682647450945958872,318,19,2021-03-04,2021-06-30,Toronto,Oslo,759,BOOKED
1275134654344421430,70,21,2021-03-04,2021-04-13,Amsterdam,Madrid,348,CANCELLED
706225524119533486,172,23,2021-03-04,2021-04-28,Tokyo,Sao Paolo,78,EXCHANGED
7135266563188766868,169,20,2021-03-04,2021-05-12,Amsterdam,New Delhi,52,EXCHANGED
4790110366071517989,317,18,2021-03-04,2021-05-07,Moscow,Sydney,22,EXCHANGED
8141859675907458631,198,24,2021-03-04,2021-04-10,Athens,Prague,47,EXCHANGED
2073435769315144589,250,1,2021-03-04,2021-05-03,Sao Paolo,Sao Paolo,31,EXCHANGED
2131866822825627413,250,1,2021-03-04,2021-04-04,Amsterdam,Prague,63,EXCHANGED
2086597452604018284,393,19,2021-03-04,2021-05-27,Sydney,Budapest,25,EXCHANGED
2697417466437193367,263,14,2021-03-04,2021-03-22,Sao Paolo,Kiev,39,EXCHANGED
4635161108476738799,410,11,2021-03-05,2021-06-10,Sydney,Los Angeles,111,BOOKED
9044504028576290489,39,15,2021-03-05,2021-05-10,London,Dubai,639,BOOKED
2988751326665378424,392,18,2021-03-05,2021-05-13,Munich,Cairo,372,BOOKED
64353056038147242,438,14,2021-03-05,2021-06-03,Sao Paolo,Madrid,333,BOOKED
2027005835448611897,465,16,2021-03-05,2021-06-23,Paris,Dubai,507,BOOKED
2002346529893248034,308,9,2021-03-05,2021-06-06,Hong Kong,Toronto,636,BOOKED
6663594687632955275,424,25,2021-03-05,2021-06-21,Sydney,Berlin,543,BOOKED
4751634686555094601,293,19,2021-03-05,2021-05-13,Paris,Los Angeles,101,BOOKED
2915812495573978904,270,21,2021-03-05,2021-05-17,London,Buenos Aires,763,BOOKED
2678905042953764378,116,17,2021-03-05,2021-06-08,Berlin,Budapest,568,BOOKED
6436270932819163033,442,18,2021-03-05,2021-05-27,Hong Kong,Lausanne,346,BOOKED
3901666534137973883,170,21,2021-03-05,2021-06-28,Milano,Warsaw,122,BOOKED
346814337694577536,481,7,2021-03-05,2021-04-11,Prague,Lausanne,551,CANCELLED
7984096642489683842,308,9,2021-03-05,2021-03-31,Toronto,Stockholm,22,EXCHANGED
7203069219612004743,137,13,2021-03-05,2021-03-29,Sydney,Dubai,45,EXCHANGED
510526953267566238,282,8,2021-03-05,2021-03-24,Cairo,New York,28,EXCHANGED
8741519180385613985,251,2,2021-03-05,2021-04-27,Athens,Lisbon,26,EXCHANGED
5547171379183215929,135,11,2021-03-06,2021-05-06,Berlin,Johannesburg,594,BOOKED
553573158391961285,442,18,2021-03-06,2021-05-11,Lausanne,Brussels,430,BOOKED
4484065454113333947,205,6,2021-03-06,2021-05-27,Sydney,Lisbon,217,BOOKED
6872821091505599067,109,10,2021-03-06,2021-05-31,Paris,Hong Kong,266,BOOKED
9041234144631103073,79,5,2021-03-06,2021-05-18,Johannesburg,Madrid,777,BOOKED
118567576778132864,428,4,2021-03-06,2021-06-04,Kiev,Sao Paolo,408,BOOKED
6697673086908005259,414,15,2021-03-06,2021-07-03,Los Angeles,Lausanne,121,BOOKED
9183228642218268621,413,14,2021-03-06,2021-05-24,Amsterdam,Cairo,393,BOOKED
1003978041590978326,39,15,2021-03-06,2021-05-23,Berlin,Amsterdam,530,BOOKED
1204558222171418917,39,15,2021-03-06,2021-06-15,Kiev,Moscow,190,BOOKED
4227912086614833098,6,7,2021-03-06,2021-06-30,Kiev,Paris,414,BOOKED
7065678816623573110,169,20,2021-03-06,2021-05-13,Amsterdam,Madrid,119,BOOKED
5637194263197832924,440,16,2021-03-06,2021-05-09,Sydney,Athens,99,BOOKED
6583691627256726542,338,14,2021-03-06,2021-06-20,Tokyo,Oslo,564,BOOKED
6621980633943661050,72,23,2021-03-06,2021-05-14,New Mexico,Amsterdam,61,BOOKED
5332367975005220573,276,2,2021-03-06,2021-06-04,Tokyo,Sao Paolo,99,BOOKED
985431209852391008,178,4,2021-03-06,2021-06-28,Prague,Sydney,405,BOOKED
2944090447458344585,118,19,2021-03-06,2021-05-11,Athens,Sao Paolo,392,BOOKED
8781014911623324973,371,22,2021-03-06,2021-04-14,Hong Kong,Milano,561,CANCELLED
2595625994208038222,149,25,2021-03-06,2021-04-09,Amsterdam,Brussels,501,CANCELLED
3897602172708170340,194,20,2021-03-06,2021-03-27,Sydney,Stockholm,28,EXCHANGED
3608217236937062244,462,13,2021-03-06,2021-04-05,Sydney,Sao Paolo,49,EXCHANGED
8028018498167318873,252,3,2021-03-06,2021-05-02,Paris,Tokyo,31,EXCHANGED
5841277465655509589,246,22,2021-03-07,2021-05-15,Brussels,Paris,102,BOOKED
5720491139644268968,372,23,2021-03-07,2021-06-01,Sao Paolo,Osaka,705,BOOKED
8635270745577683007,194,20,2021-03-07,2021-06-15,Hong Kong,Paris,445,BOOKED
738086740662738502,194,20,2021-03-07,2021-06-15,Sao Paolo,Tokyo,42,BOOKED
3990970302695018075,43,19,2021-03-07,2021-06-17,Los Angeles,Budapest,70,BOOKED
1971148535179468713,311,12,2021-03-07,2021-05-20,Amsterdam,New Mexico,701,BOOKED
6740207644255291058,349,25,2021-03-07,2021-05-13,Amsterdam,Munich,760,BOOKED
7493215642072809687,479,5,2021-03-07,2021-05-22,Hong Kong,Sao Paolo,33,BOOKED
4334999576615098935,281,7,2021-03-07,2021-06-14,Madrid,Prague,663,BOOKED
