bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
1297704638582193928,39,15,2021-05-01,2021-07-17,Buenos Aires,Sydney,433,BOOKED
3128325917138976432,336,12,2021-05-01,2021-07-18,Sydney,Oslo,314,BOOKED
4354011914897140166,108,9,2021-05-01,2021-07-18,Sao Paolo,Osaka,37,BOOKED
7116747203457328132,334,10,2021-05-01,2021-08-15,Sydney,Moscow,120,BOOKED
1099086823019342978,116,17,2021-05-01,2021-08-07,Sydney,New York,403,BOOKED
2178156108806101201,337,13,2021-05-01,2021-07-01,Sydney,Los Angeles,683,BOOKED
9016602282376353671,460,11,2021-05-01,2021-07-25,Los Angeles,Osaka,204,BOOKED
8968748604061922305,251,2,2021-05-01,2021-08-15,Los Angeles,Sofia,814,BOOKED
6910831926325414041,54,5,2021-05-01,2021-07-24,Cairo,Johannesburg,140,BOOKED
6498967880310818140,442,18,2021-05-01,2021-07-06,Berlin,Cairo,341,BOOKED
7621999189563916188,301,2,2021-05-01,2021-07-23,Buenos Aires,Oslo,609,BOOKED
556801205310644824,187,13,2021-05-01,2021-08-22,Berlin,Toronto,766,BOOKED
7083980137064077873,350,1,2021-05-01,2021-07-08,Amsterdam,Sydney,219,CANCELLED
2709673201839455495,249,25,2021-05-01,2021-05-04,Hong Kong,Sydney,279,CANCELLED
1905956965422467534,361,12,2021-05-01,2021-05-10,Sydney,Prague,529,CANCELLED
6144484028904403526,371,22,2021-05-01,2021-05-08,Los Angeles,Prague,705,CANCELLED
64353056038147242,438,14,2021-05-01,2021-06-03,Sao Paolo,Madrid,293,CANCELLED
8057073610090959711,95,21,2021-05-01,2021-07-02,Sao Paolo,Sydney,44,EXCHANGED
5530193558532668260,329,5,2021-05-01,2021-05-25,Stockholm,Amsterdam,24,EXCHANGED
732187973107986537,406,7,2021-05-01,2021-06-29,Paris,Sydney,40,EXCHANGED
6411138578324852721,352,3,2021-05-01,2021-06-06,Paris,Stockholm,60,EXCHANGED
142700743724547383,486,12,2021-05-01,2021-06-10,Sofia,Sydney,20,EXCHANGED
5485904273382839975,437,13,2021-05-01,2021-05-31,Milano,Prague,31,EXCHANGED
3961549077039684497,451,2,2021-05-01,2021-06-30,New Mexico,Sao Paolo,42,EXCHANGED
5618900925636385770,194,20,2021-05-02,2021-08-02,Osaka,Munich,612,BOOKED
3985005655594046404,60,11,2021-05-02,2021-07-07,Sydney,Paris,721,BOOKED
7675408883968134913,417,18,2021-05-02,2021-07-03,New Mexico,Sydney,373,BOOKED
5767204995256810267,194,20,2021-05-02,2021-08-04,Paris,Hong Kong,147,BOOKED
6106323331382673391,150,1,2021-05-02,2021-07-09,Dubai,Madrid,431,BOOKED
6525116330925803716,250,1,2021-05-02,2021-07-07,Sydney,Hong Kong,507,BOOKED
7423127032714221449,439,15,2021-05-02,2021-08-11,Munich,Prague,737,BOOKED
5374876207574293019,451,2,2021-05-02,2021-08-13,Johannesburg,Amsterdam,291,BOOKED
660296255961003594,431,7,2021-05-02,2021-08-22,Lausanne,Lisbon,315,BOOKED
1659582741883864762,332,8,2021-05-02,2021-07-10,Oslo,Amsterdam,821,BOOKED
2153522785097890211,292,18,2021-05-02,2021-08-04,Sydney,Cairo,514,BOOKED
6375920497103290578,357,8,2021-05-02,2021-08-23,Sydney,Sydney,520,BOOKED
7693203637011778177,107,8,2021-05-02,2021-07-11,Johannesburg,Toronto,823,BOOKED
5567363437194165002,452,3,2021-05-02,2021-07-10,Amsterdam,Los Angeles,393,BOOKED
3431598353923173332,316,17,2021-05-02,2021-07-03,Oslo,Prague,412,CANCELLED
3731526959105043087,460,11,2021-05-02,2021-07-04,Amsterdam,New Mexico,573,CANCELLED
8748683958673580772,186,12,2021-05-02,2021-07-05,Lausanne,Osaka,65,CANCELLED
7066258328300644733,426,2,2021-05-02,2021-05-01,Paris,Sao Paolo,87,EXCHANGED
6148662354425486746,298,24,2021-05-02,2021-07-07,Moscow,Budapest,24,EXCHANGED
8126360213792576112,389,15,2021-05-02,2021-04-26,Munich,Dubai,55,EXCHANGED
8614433921430329566,203,4,2021-05-02,2021-06-29,Sydney,Hong Kong,48,EXCHANGED
8850383194821142323,14,15,2021-05-02,2021-06-07,Sao Paolo,Sydney,24,EXCHANGED
495111406795361143,186,12,2021-05-02,2021-05-01,Tokyo,Hong Kong,23,EXCHANGED
3689023289771367100,233,9,2021-05-02,2021-06-25,Amsterdam,Sydney,24,EXCHANGED
3972667575058790954,53,4,2021-05-03,2021-07-05,New Mexico,Dubai,188,BOOKED
1120517312000372521,250,1,2021-05-03,2021-07-21,Sydney,Lausanne,770,BOOKED
8229566043560994636,234,10,2021-05-03,2021-08-14,Sydney,Amsterdam,563,BOOKED
8912511023390714776,316,17,2021-05-03,2021-07-18,Milano,London,235,BOOKED
5246489065616807849,490,16,2021-05-03,2021-07-11,Brussels,Paris,101,BOOKED
7779488146682088599,433,9,2021-05-03,2021-07-30,Sydney,Dubai,226,BOOKED
7825735552176373787,335,11,2021-05-03,2021-07-16,Budapest,Warsaw,596,BOOKED
3685597045930138907,146,22,2021-05-03,2021-07-15,Cairo,Oslo,354,BOOKED
1061979174337521996,294,20,2021-05-03,2021-08-19,Buenos Aires,Sydney,217,BOOKED
3489513224561455141,346,22,2021-05-03,2021-08-16,Sofia,New Mexico,612,BOOKED
7195745525092308769,266,17,2021-05-03,2021-07-30,Munich,Sao Paolo,394,BOOKED
1984061048936615352,81,7,2021-05-03,2021-07-07,New York,Bogota,428,BOOKED
6318454623368614268,198,24,2021-05-03,2021-07-30,Sydney,Budapest,802,BOOKED
1452935371236643747,183,9,2021-05-03,2021-08-05,Oslo,London,51,BOOKED
3819355946113251073,45,21,2021-05-03,2021-08-30,Bogota,Paris,445,BOOKED
5853566929669982255,498,24,2021-05-03,2021-07-24,Sao Paolo,Dubai,302,BOOKED
4373746032850919731,39,15,2021-05-03,2021-07-22,Sao Paolo,Bogota,469,BOOKED
6304820350132584083,132,8,2021-05-03,2021-05-25,New Delhi,Lisbon,434,CANCELLED
3071956820150318575,250,1,2021-05-03,2021-05-05,Cairo,Bogota,414,CANCELLED
2942048284390485812,362,13,2021-05-03,2021-05-28,Beijing,Berlin,369,CANCELLED
5141455775964673394,364,15,2021-05-03,2021-05-27,Amsterdam,Amsterdam,33,EXCHANGED
2627876687044964095,172,23,2021-05-03,2021-07-21,Beijing,Sao Paolo,48,EXCHANGED
6488584947567017162,161,12,2021-05-03,2021-07-16,Sydney,Sao Paolo,42,EXCHANGED
3956942163404141231,72,23,2021-05-03,2021-05-30,Buenos Aires,Toronto,26,EXCHANGED
4506544865446238274,362,13,2021-05-03,2021-05-23,Sydney,Sao Paolo,30,EXCHANGED
7344473186582733339,234,10,2021-05-03,2021-06-19,Toronto,New Mexico,31,EXCHANGED
2053583962448236574,218,19,2021-05-03,2021-06-10,Tokyo,Amsterdam,43,EXCHANGED
7554998144991670043,399,25,2021-05-04,2021-07-10,Milano,Tokyo,83,BOOKED
7983134854463212570,108,9,2021-05-04,2021-08-19,Stockholm,Sydney,166,BOOKED
6024999148238577761,194,20,2021-05-04,2021-07-09,Berlin,Amsterdam,161,BOOKED
602626473375804828,39,15,2021-05-04,2021-08-02,New Mexico,New Delhi,347,BOOKED
4958618907975200296,77,3,2021-05-04,2021-07-26,Paris,Amsterdam,772,BOOKED
3576564046833602713,318,19,2021-05-04,2021-07-07,Johannesburg,Sao Paolo,708,BOOKED
3639211782644052047,181,7,2021-05-04,2021-08-30,Sydney,Prague,791,BOOKED
6450583673659987759,361,12,2021-05-04,2021-07-08,Toronto,London,262,BOOKED
8631431913312782005,39,15,2021-05-04,2021-07-24,Paris,Sao Paolo,531,BOOKED
7292515927832000347,13,14,2021-05-04,2021-07-25,Sydney,Berlin,387,BOOKED
8046135022502258647,194,20,2021-05-04,2021-06-21,Beijing,Prague,336,CANCELLED
3671048145099912636,380,6,2021-05-04,2021-04-29,Los Angeles,Tokyo,538,CANCELLED
8671810326458029134,442,18,2021-05-04,2021-06-11,Los Angeles,Stockholm,24,EXCHANGED
6436270932819163033,442,18,2021-05-04,2021-05-27,Hong Kong,Lausanne,20,EXCHANGED
4511332195520850733,109,10,2021-05-04,2021-06-06,Sydney,Sofia,24,EXCHANGED
1889603396007502541,358,9,2021-05-04,2021-06-17,Sydney,Sydney,37,EXCHANGED
8971484684934099606,191,17,2021-05-04,2021-05-24,Stockholm,Amsterdam,25,EXCHANGED
2365529593136938322,385,11,2021-05-04,2021-07-27,Osaka,Hong Kong,24,EXCHANGED
2214682560787726844,410,11,2021-05-04,2021-07-15,Amsterdam,Sydney,31,EXCHANGED
7501166565716296496,369,20,2021-05-05,2021-07-13,Sydney,Amsterdam,145,BOOKED
7827966040784721818,39,15,2021-05-05,2021-07-26,Amsterdam,Paris,136,BOOKED
8668566308550751329,404,5,2021-05-05,2021-07-12,New York,New Mexico,442,BOOKED
567134925935135268,65,16,2021-05-05,2021-08-22,Toronto,Hong Kong,302,BOOKED
2723296938612923522,366,17,2021-05-05,2021-07-21,Dubai,Osaka,625,BOOKED
6354033734193210441,56,7,2021-05-05,2021-07-15,Los Angeles,Amsterdam,87,BOOKED
7430793370140602856,446,22,2021-05-05,2021-07-11,Bogota,New York,367,BOOKED
4090977254275285383,494,20,2021-05-05,2021-07-26,Athens,Sao Paolo,536,BOOKED
7659453121612790879,335,11,2021-05-05,2021-08-22,New Delhi,Sao Paolo,197,BOOKED
1084261488257515805,221,22,2021-05-05,2021-05-16,Paris,Amsterdam,348,CANCELLED
5402910525567752784,384,10,2021-05-05,2021-05-09,New York,Sofia,248,CANCELLED
8999132048550750118,314,15,2021-05-05,2021-05-29,Amsterdam,Hong Kong,29,EXCHANGED
6061125172918541198,156,7,2021-05-05,2021-06-14,Sydney,Berlin,21,EXCHANGED
644948449857499916,370,21,2021-05-05,2021-05-30,Lisbon,Stockholm,43,EXCHANGED
5166165521791248916,244,20,2021-05-05,2021-06-12,New York,Hong Kong,37,EXCHANGED
495111406795361143,186,12,2021-05-05,2021-05-01,Tokyo,Hong Kong,49,EXCHANGED
6535582551027209055,61,12,2021-05-05,2021-06-23,Sydney,Milano,20,EXCHANGED
5332367975005220573,276,2,2021-05-05,2021-06-04,Tokyo,Sao Paolo,23,EXCHANGED
4470276137726344519,435,11,2021-05-05,2021-08-02,London,Sao Paolo,93,EXCHANGED
2072970489672030443,130,6,2021-05-06,2021-07-17,Athens,Amsterdam,380,BOOKED
9086143051498279694,442,18,2021-05-06,2021-08-31,Sydney,Amsterdam,178,BOOKED
1795296575307130247,307,8,2021-05-06,2021-08-05,Milano,Sydney,123,BOOKED
7289152891469718169,372,23,2021-05-06,2021-08-23,Beijing,Sao Paolo,603,BOOKED
5345326925102944696,188,14,2021-05-06,2021-08-01,Sao Paolo,Sydney,317,BOOKED
7450161283368245415,354,5,2021-05-06,2021-09-03,Sydney,London,655,BOOKED
7146800626510188503,117,18,2021-05-06,2021-07-26,Los Angeles,Munich,96,BOOKED
2215601963286173728,42,18,2021-05-06,2021-07-10,Buenos Aires,Cairo,528,BOOKED
5327492662833855464,465,16,2021-05-06,2021-06-09,Amsterdam,Sydney,51,EXCHANGED
4487927893740124313,393,19,2021-05-06,2021-06-18,Kiev,Sao Paolo,23,EXCHANGED
1327077591562661464,365,16,2021-05-06,2021-07-14,Osaka,Oslo,24,EXCHANGED
3059341429512811084,235,11,2021-05-07,2021-07-10,Milano,Cairo,567,BOOKED
8474253606654204865,14,15,2021-05-07,2021-08-01,Toronto,London,312,BOOKED
4169528028024884413,207,8,2021-05-07,2021-07-28,Sydney,Sao Paolo,330,BOOKED
3036616838247840086,39,15,2021-05-07,2021-07-15,Milano,Berlin,451,BOOKED
7322116936564566677,487,13,2021-05-07,2021-07-24,Amsterdam,Amsterdam,699,BOOKED
3096574765389011115,357,8,2021-05-07,2021-08-31,Sydney,Paris,556,BOOKED
1267032894090273555,125,1,2021-05-07,2021-07-22,Amsterdam,Cairo,339,BOOKED
