bookingId,travellerId,companyId,bookingDate,departureDate,origin,destination,priceInUSD,status
1875291251169901753,56,7,2019-02-01,2019-03-18,Lausanne,Berlin,409,CANCELLED
2256708895741342224,432,8,2019-02-01,2019-05-25,Amsterdam,Paris,219,CANCELLED
5472544680078159820,404,5,2019-02-01,2019-03-22,Hong Kong,Sao Paolo,23,EXCHANGED
881018904229179502,172,23,2019-02-01,2019-03-27,Budapest,Moscow,21,EXCHANGED
4673554381993257358,111,12,2019-02-02,2019-05-08,Paris,Amsterdam,491,BOOKED
2280330079889162958,215,16,2019-02-02,2019-05-04,Bogota,New Mexico,689,BOOKED
2718973078697362955,242,18,2019-02-02,2019-04-23,Hong Kong,Prague,246,BOOKED
3436940002895801424,220,21,2019-02-02,2019-05-25,Oslo,Stockholm,80,BOOKED
188406593773216494,399,25,2019-02-02,2019-04-21,Amsterdam,Toronto,195,BOOKED
2274469583519124282,334,10,2019-02-02,2019-04-18,Hong Kong,Milano,624,BOOKED
4461576532533122357,65,16,2019-02-02,2019-04-09,New Delhi,Tokyo,78,BOOKED
4987468851526346701,89,15,2019-02-02,2019-04-16,Sao Paolo,Hong Kong,607,BOOKED
1191814930980148290,95,21,2019-02-02,2019-05-16,Amsterdam,Beijing,331,CANCELLED
2494938182242701804,487,13,2019-02-02,2019-03-24,Johannesburg,Moscow,27,EXCHANGED
222092966592121024,308,9,2019-02-02,2019-03-22,Lisbon,Sydney,22,EXCHANGED
7665838726585824601,25,1,2019-02-03,2019-04-21,Cairo,Amsterdam,819,BOOKED
8378066089107174469,363,14,2019-02-03,2019-04-13,Johannesburg,Lisbon,614,BOOKED
1389245814580366012,139,15,2019-02-03,2019-04-18,Lausanne,Dubai,241,BOOKED
5318909531933019716,123,24,2019-02-03,2019-04-10,Amsterdam,New York,768,BOOKED
8371315132725278412,53,4,2019-02-03,2019-04-22,Lausanne,Sydney,382,BOOKED
6367235737454150523,294,20,2019-02-03,2019-05-04,Sao Paolo,Athens,622,BOOKED
1139601067282806813,448,24,2019-02-03,2019-05-10,Paris,Bogota,228,BOOKED
5940764246300634894,278,4,2019-02-03,2019-05-04,Dubai,Sydney,35,BOOKED
7577959939683938375,427,3,2019-02-03,2019-04-25,New York,Paris,716,BOOKED
4979896863707197573,101,2,2019-02-03,2019-04-03,Sydney,Sao Paolo,129,BOOKED
837449549061349558,255,6,2019-02-03,2019-04-10,Sydney,Johannesburg,22,EXCHANGED
7581617246666189027,259,10,2019-02-03,2019-03-06,Lausanne,Tokyo,36,EXCHANGED
7526200865254775868,52,3,2019-02-04,2019-04-08,Sydney,Paris,171,BOOKED
7567696757563427083,175,1,2019-02-04,2019-04-16,Lisbon,Sao Paolo,689,BOOKED
9198023830565137049,184,10,2019-02-04,2019-04-11,Prague,Budapest,65,BOOKED
2157478805875694607,186,12,2019-02-04,2019-04-22,Sao Paolo,Cairo,409,BOOKED
6642027214095357270,486,12,2019-02-04,2019-05-18,Amsterdam,Kiev,621,BOOKED
6542755490529147997,184,10,2019-02-04,2019-05-23,Sydney,New York,703,BOOKED
4631615874357794435,109,10,2019-02-04,2019-05-13,Osaka,Amsterdam,334,BOOKED
1157603876529418731,101,2,2019-02-04,2019-05-18,Sao Paolo,Buenos Aires,675,BOOKED
7682781176177753021,166,17,2019-02-04,2019-04-28,Milano,Lausanne,491,BOOKED
914018068426332229,255,6,2019-02-04,2019-05-20,Brussels,Moscow,300,BOOKED
3571411292613556317,352,3,2019-02-04,2019-04-24,Los Angeles,Cairo,47,BOOKED
2768304072983944691,392,18,2019-02-04,2019-04-20,Amsterdam,Budapest,674,BOOKED
7008203511220416658,97,23,2019-02-04,2019-05-23,Amsterdam,Amsterdam,110,BOOKED
4377680274767019458,310,11,2019-02-04,2019-03-17,Amsterdam,Sydney,247,CANCELLED
8649467720458286245,82,8,2019-02-04,2019-03-10,New York,Sydney,22,EXCHANGED
1460418647632125539,21,22,2019-02-04,2019-03-08,Sofia,New Delhi,86,EXCHANGED
4262427279519985486,194,20,2019-02-05,2019-06-01,Paris,Lisbon,575,BOOKED
5673448451127985190,360,11,2019-02-05,2019-04-15,Lisbon,Kiev,760,BOOKED
8336278635827089634,379,5,2019-02-05,2019-06-03,Budapest,Sydney,802,BOOKED
4712594348783154916,273,24,2019-02-05,2019-05-06,Kiev,New Mexico,527,BOOKED
5483428313586378243,353,4,2019-02-05,2019-06-01,New Mexico,Sydney,557,BOOKED
3111444356168575902,76,2,2019-02-05,2019-05-13,Hong Kong,Sao Paolo,636,BOOKED
1024097882895161013,401,2,2019-02-05,2019-05-16,Amsterdam,Johannesburg,468,BOOKED
6464899145911761461,201,2,2019-02-05,2019-03-13,Sydney,Buenos Aires,61,EXCHANGED
1378001065070108514,291,17,2019-02-06,2019-06-03,London,Sydney,138,BOOKED
8505591144873041832,256,7,2019-02-06,2019-06-01,Paris,Paris,436,BOOKED
8981893711853749258,194,20,2019-02-06,2019-05-26,London,Cairo,487,BOOKED
8880081485644250549,320,21,2019-02-06,2019-05-06,Sydney,Sao Paolo,659,BOOKED
590765151484144915,266,17,2019-02-06,2019-04-28,Paris,Paris,790,BOOKED
3753651851184848443,237,13,2019-02-06,2019-05-08,Prague,Osaka,425,BOOKED
4710434294555553410,255,6,2019-02-06,2019-04-28,Paris,Moscow,54,BOOKED
1982984093375787759,429,5,2019-02-06,2019-05-13,Bogota,Warsaw,472,BOOKED
8968106452353833093,172,23,2019-02-06,2019-05-07,Brussels,New York,305,CANCELLED
4885523726039241673,485,11,2019-02-06,2019-04-13,Madrid,Sao Paolo,37,EXCHANGED
7849147034054101785,58,9,2019-02-06,2019-03-29,Amsterdam,Amsterdam,49,EXCHANGED
3798619056996522580,42,18,2019-02-06,2019-04-21,Paris,Sydney,73,EXCHANGED
2812778301091571182,96,22,2019-02-06,2019-03-09,Lausanne,Stockholm,22,EXCHANGED
3680193937104219275,250,1,2019-02-07,2019-04-12,Sydney,Warsaw,748,BOOKED
5438839595542585067,345,21,2019-02-07,2019-05-03,Budapest,Sydney,679,BOOKED
7531563931258611893,411,12,2019-02-07,2019-04-11,Dubai,Beijing,358,BOOKED
2483569453829280422,194,20,2019-02-07,2019-05-31,Warsaw,Sao Paolo,203,BOOKED
1244452269906696937,195,21,2019-02-07,2019-05-12,Sydney,New Delhi,177,BOOKED
1887548146461047130,482,8,2019-02-07,2019-05-14,Moscow,Madrid,712,BOOKED
6153449532596143578,235,11,2019-02-07,2019-05-02,Sao Paolo,Stockholm,526,BOOKED
1725205906244739016,353,4,2019-02-07,2019-04-30,Kiev,Beijing,35,EXCHANGED
6645713506800004263,442,18,2019-02-07,2019-03-13,Tokyo,Los Angeles,84,EXCHANGED
1931066155425791473,309,10,2019-02-07,2019-04-08,Moscow,Amsterdam,41,EXCHANGED
625109643952860411,82,8,2019-02-08,2019-04-17,Paris,Cairo,448,BOOKED
3185100106843389315,487,13,2019-02-08,2019-05-09,Paris,Toronto,72,BOOKED
6324785472864560009,126,2,2019-02-08,2019-04-27,Sydney,London,117,BOOKED
269467361650171002,378,4,2019-02-08,2019-04-18,Sydney,Sydney,707,BOOKED
8853103994017827768,406,7,2019-02-08,2019-04-19,Hong Kong,Bogota,207,BOOKED
1160718773869520132,306,7,2019-02-08,2019-04-20,Sydney,Madrid,604,BOOKED
7515657725247859193,194,20,2019-02-08,2019-05-19,Sydney,Lisbon,741,BOOKED
390732894490497062,105,6,2019-02-08,2019-05-27,Paris,Beijing,219,BOOKED
6682069127955073070,393,19,2019-02-08,2019-04-19,Sofia,Amsterdam,435,BOOKED
1702645198558912693,411,12,2019-02-08,2019-06-03,London,Amsterdam,425,BOOKED
5072963924149394504,257,8,2019-02-08,2019-05-15,Sydney,Oslo,166,BOOKED
8589295443457654967,488,14,2019-02-08,2019-05-19,Amsterdam,Paris,655,BOOKED
8561155562254060681,171,22,2019-02-08,2019-04-10,Paris,New Mexico,73,BOOKED
2784687961909333750,33,9,2019-02-08,2019-04-12,Oslo,New Delhi,484,BOOKED
117889003412968477,40,16,2019-02-08,2019-04-13,Cairo,Paris,708,BOOKED
6496321218999160222,308,9,2019-02-08,2019-03-26,Budapest,Paris,37,EXCHANGED
3804084548105197770,69,20,2019-02-08,2019-05-06,Paris,Johannesburg,23,EXCHANGED
1040162273475334679,375,1,2019-02-08,2019-04-11,Lisbon,Bogota,51,EXCHANGED
5988512618564560245,250,1,2019-02-08,2019-04-23,Brussels,Osaka,32,EXCHANGED
8571850626791588709,31,7,2019-02-08,2019-03-31,Munich,Sydney,35,EXCHANGED
4548336149955166709,74,25,2019-02-09,2019-05-24,Paris,Sydney,436,BOOKED
2127231260684379356,296,22,2019-02-09,2019-06-05,Berlin,Osaka,279,BOOKED
4275671590336070062,194,20,2019-02-09,2019-05-06,New Delhi,Budapest,293,BOOKED
1099019153447615693,250,1,2019-02-09,2019-04-16,Budapest,Kiev,251,BOOKED
1073522439774238695,41,17,2019-02-09,2019-04-23,Sydney,Oslo,174,BOOKED
354022215966506044,281,7,2019-02-09,2019-04-10,Amsterdam,Buenos Aires,705,BOOKED
5872106948725186668,396,22,2019-02-09,2019-04-19,Paris,Cairo,701,BOOKED
7802568494661319845,194,20,2019-02-09,2019-06-02,Milano,Sydney,398,BOOKED
9148707344685803430,281,7,2019-02-09,2019-04-11,Sofia,New Mexico,765,BOOKED
7616578031992639626,353,4,2019-02-09,2019-04-07,Sofia,Sao Paolo,39,EXCHANGED
